753,72073,593,66586
1770,47187,47866,71724
2080,5521,20312,16244
3160,68905,19335,45647
3498,51350,42888,61555
3638,17502,12881,79404
3851,11415,66259,37517
4246,65057,99266,32796
7280,9639,27231,88372
7649,88074,20719,20552
8496,46913,76755,17681
8774,95252,56317,50463
10600,43058,64339,68753
10696,32461,63831,93421
10963,60654,70810,7794
11299,46367,23199,46631
11680,34794,56764,26136
12905,14724,98628,59043
15067,58080,77220,10181
15370,85081,30190,83789
15692,87306,49873,51057
15841,80504,49163,27594
16073,41469,9237,36234
16173,55085,30877,45570
16807,67506,11179,92816
16982,82246,29467,28217
18876,74713,96575,64061
20060,2288,98034,47842
20064,83213,96350,32665
20636,98318,77471,85234
20964,88191,51358,9150
21013,7099,9334,63766
21477,17200,89693,11242
21611,17271,94088,70260
21914,67030,66977,280
22208,29023,29538,27909
22616,93239,65607,52718
22859,35878,2755,3052
24080,75011,55928,25056
24298,48366,5013,88402
24376,18933,65523,70030
24798,11912,15110,3121
25312,50559,97704,42409
25373,61403,69537,70853
25522,45363,94913,66831
27487,44462,29673,15949
27578,94877,39291,87836
27715,53926,86266,74133
27886,31462,74915,66280
29133,40127,55467,51129
31123,68842,47010,95903
31246,25529,45127,69676
31985,47267,86969,66944
32120,6270,55744,68612
32872,83723,12433,10972
34045,79235,85385,17304
34835,49405,77649,39505
35072,6757,60066,77230
35869,38697,13677,86239
37081,3944,5976,36453
37331,79772,36834,66528
38770,45560,87050,10186
38958,60963,41522,74690
39367,6834,26354,86158
39504,71173,59081,21928
39520,62178,90386,68390
40638,60163,32983,16818
40668,98514,1773,37162
40988,32349,5539,34503
41574,27962,77734,1177
41580,35658,2197,22861
41672,79022,44807,92936
41800,16233,16135,29481
42381,5227,35598,94807
45198,40469,11826,96836
45226,31764,54305,14070
45499,92548,54142,99503
45821,78290,8365,61230
45851,59247,5568,32806
46355,94245,18851,55872
46958,68151,99723,17163
47338,58080,56575,46179
48695,92291,99596,5978
49279,17659,20576,13630
49293,84662,38904,64945
50044,44383,92514,78941
50223,18624,18550,69274
50365,28479,8735,13596
50829,94831,7224,87016
50980,68250,82017,97782
51084,71576,90056,48771
51176,63623,82176,80127
51269,83751,32352,7618
51809,84083,47378,65007
51863,66191,38048,82837
52017,55768,8865,9527
52177,17692,85374,28722
52314,32564,96928,57519
52488,65067,88471,44834
52580,6814,2451,57923
52586,19959,51236,72871
53207,14232,93284,24513
53413,65843,52645,82251
54106,22430,21488,92621
54432,98474,2547,27257
55143,68527,51240,21260
55216,86685,24953,90625
55717,57690,71052,28485
56104,71078,92499,53322
56141,22577,96757,22631
56615,61268,18942,33726
57089,88426,89861,23529
57485,91833,58008,48005
58878,93653,24823,80914
58978,95536,25551,98086
59469,77607,18014,35207
60631,45142,73508,86500
61714,90821,52133,22136
62095,59085,28,18945
62174,42088,96958,98801
62218,75102,49368,99779
62441,36759,10710,52579
62669,29849,89516,9324
62971,23758,6229,9454
63294,48570,76020,67929
63877,71339,71539,73996
64809,21506,78567,70457
65177,66613,86697,5207
66037,59191,56244,4487
67071,84364,27810,57550
67128,34099,71168,89804
67590,69319,61401,51044
67591,33333,65185,69030
67686,31666,89293,46453
70759,7686,99272,9994
70832,30249,93510,56976
71264,7577,40381,2689
71872,44937,16059,72475
72733,18775,59807,52774
72986,42307,22788,88518
73111,57339,21742,51215
74089,68434,66150,49629
74315,83865,57523,9336
74595,82189,25295,67300
74944,20592,8048,6043
75591,86299,81759,87093
75822,52169,60197,1605
76966,84121,94830,63607
77260,75418,58892,69238
77268,15898,3863,55139
78202,51861,99052,85400
78545,33102,95206,12562
78998,65394,97297,85299
79556,19180,17092,21601
79702,96721,31153,30568
79716,70316,69175,48571
80235,91230,76717,6179
81026,41713,61093,71735
81095,96443,77179,73003
81250,85487,23025,37971
81607,55477,75494,109
82689,71117,86075,89572
83473,18456,85543,42748
83814,61549,97551,85650
84182,32561,13367,76669
84904,19725,98049,42455
84928,15015,30934,61425
85451,65895,57441,48379
86921,31105,49155,45313
87252,61661,22944,76424
87365,90424,99020,24748
88707,84623,68286,37407
88796,81751,97516,33703
89003,13211,39013,81578
90397,3170,61500,40644
90523,45533,33154,89893
90698,42930,29793,60497
91380,61206,38779,81496
93546,18861,31431,65795
93564,98468,2014,69815
93908,56893,38066,59218
94144,27320,95849,58585
94650,10888,7551,33744
94735,13634,69319,27087
94887,56333,24445,9910
95718,3466,6560,32315
95777,37110,79581,25328
95916,9097,99318,58319
96053,57843,50982,21009
97236,57675,41510,66104
97285,18146,23384,92995
97387,97430,83421,28268
97388,75982,21584,80280
97598,39554,20358,96278
97950,15977,29668,82642
98565,87202,60555,41660
99262,45024,94239,57721
99343,91436,46910,77118
99443,8694,91477,38273
99560,53727,50454,24159
