366,27287,27201,55060
387,61828,6642,9088
1093,55190,75185,28078
1395,85885,62209,27460
2643,61986,39870,79576
2764,53634,10454,37083
2911,96917,10186,45655
4462,94292,97519,22801
4463,76550,39822,98999
5082,83318,70174,5587
5364,88072,65173,40299
5428,7756,27797,68843
6681,31869,15111,67828
7559,28817,37609,61672
8403,65713,91572,56199
8602,49285,86491,6484
8761,23695,159,50835
9158,20131,20645,92176
9545,37903,13996,89378
9910,73972,88794,60656
10309,16473,34706,27776
10900,10221,9631,18675
11366,59238,20051,97174
11891,44598,47188,62551
11903,63363,77590,74409
12294,8934,73663,10513
12415,73976,33008,71502
12572,83312,91705,36136
13545,87688,65650,1357
13895,78526,7400,34205
15396,1089,18083,72525
15825,29854,12128,72588
17281,62224,86905,68819
17419,80837,98195,64929
18181,8279,1266,8725
18256,30183,83503,73448
18410,43063,84351,55301
19381,56367,24084,31160
19443,3438,74273,37178
19672,68638,21060,72416
20002,24495,61670,87886
20949,36083,15666,78720
21197,68762,76661,30878
21926,97317,6355,41322
21985,91349,96831,86274
23210,73267,41096,2576
23277,67315,59018,53658
24242,65015,25828,55309
25053,43929,89635,67371
26146,21471,32072,60131
26167,13280,55767,16188
26235,51722,6160,6060
27402,51759,7335,25410
27965,73613,78912,60027
28092,44101,22232,21234
28489,59542,80295,51814
29227,87187,50809,96005
29957,19591,49453,63259
30051,59377,94963,43059
30438,19957,17997,10460
30478,14644,1519,72112
30659,94440,87759,52361
31213,93252,29404,11502
31215,93855,37357,94995
31295,56176,14946,45270
32611,7738,18547,44882
33515,12271,26308,75625
34371,49851,34081,50306
34570,96525,23763,19615
35354,83424,71135,71148
36256,30951,97002,46426
36316,63733,10129,25495
37276,97277,76307,30361
37410,16643,36436,50655
37469,1861,55569,18821
37820,93380,47860,66670
37913,722,13220,92897
37949,45081,80067,5499
38249,74950,76589,82397
38546,10983,82059,44485
39440,43799,93967,72894
40521,69506,74173,99308
41770,81230,96922,43933
41923,75898,97704,56661
42157,33526,5788,82686
42606,32291,33761,16139
42924,90075,94661,6820
43135,3183,25111,72513
44284,34609,65490,53141
44994,14301,19941,99503
45228,54819,74936,35186
45658,66381,28252,66468
45821,55800,35739,78125
46483,49656,851,54484
46691,3336,88714,8597
47016,54771,48745,25989
47154,98137,30208,60946
47431,80070,62244,37835
49790,34196,82855,77609
49948,82294,76407,88652
51053,67514,85105,69044
51705,9827,42075,14853
51717,2951,40118,61943
52076,70523,11734,46226
52310,67944,36850,7117
55528,48892,76153,70439
56391,84893,13176,63857
56705,94984,26834,47885
57008,51604,47233,64950
58170,65157,32171,76613
58202,79254,75306,96825
58221,7931,61541,20554
59051,50576,20124,10217
59076,40069,90340,29536
59259,14956,24881,24722
60005,96841,99675,5561
60256,71170,58973,38245
60532,1493,22036,6493
60936,70588,31083,65313
61217,95695,48232,49800
61888,50633,51580,69698
62221,59818,3122,45704
62668,66236,75132,60276
63845,21766,51752,10389
64107,84622,61161,44102
64504,84824,14282,92586
64761,90649,5018,30940
65226,77430,93578,42643
65420,24327,47844,68968
66015,80994,94943,27228
68200,24241,56757,65222
68729,4088,31523,69212
69536,58854,62213,88901
70583,81468,2971,5446
70645,67273,20696,1733
70871,55723,19740,68289
71156,29308,60724,69207
71383,42930,77259,46217
71424,44156,65532,65500
71737,8144,16966,12757
72245,97942,6246,91
73934,32882,6846,4379
74019,33919,49171,60226
74811,11409,67704,94804
74906,14336,60849,59659
75168,64892,58777,64340
75380,11912,28017,63472
77316,53651,11023,8695
77918,23836,79372,74275
77935,93612,96455,78065
78677,38971,50929,97203
78682,74651,85380,20068
79023,58588,56989,48507
79350,10951,56926,57685
80058,73619,91497,97477
80861,76689,92809,89483
81161,4909,94160,73039
81914,48730,59359,80194
82130,34958,64195,58147
82224,22934,63508,79274
82657,6196,33310,50266
82723,18368,95632,28821
82848,10697,19369,12296
84056,93588,12069,25925
85284,27444,35828,97126
85521,5307,86466,2465
86078,69439,59267,27433
86176,96569,76926,418
86256,13126,85541,14560
86506,82598,55758,29507
86584,62002,57163,6893
87483,55078,48693,24975
87867,25497,92472,18841
88081,77442,77318,63920
88261,23920,76053,76410
88382,56514,13257,14004
88826,59961,71452,86234
89424,29188,40743,1920
90307,74744,32632,97536
90330,16568,61109,36270
90981,5935,92746,59720
90984,6599,34136,46512
91199,47941,84182,23924
91593,81199,52102,89997
91648,86467,15897,82329
91730,89628,76648,77170
92645,33150,85365,60058
93970,23861,40470,82211
95327,86373,70524,68138
95883,58911,97601,78648
95896,98497,74475,11131
95926,87283,3141,6749
96516,91379,37697,41505
96635,52000,18385,1087
96667,51253,66803,50721
96835,7474,62149,88698
97848,68931,80118,63007
98265,16496,82304,65710
99025,66302,85866,98871
99118,21367,7278,36745
