125,90822,51572,76080
644,19086,20385,58793
1290,76276,16014,25414
1546,30088,61025,56359
2297,21761,47646,81167
2571,74823,28233,96032
2586,10004,17295,12762
3938,60454,83193,29976
3975,59457,91374,44490
4457,90845,74067,78965
5037,89058,87110,20436
5154,7941,39826,35071
5309,16603,54808,9712
7168,92278,7973,11780
7998,65784,49735,56402
8726,44494,99544,3500
10352,31495,23602,45012
10659,84935,36775,67857
10808,83919,81504,51493
11081,88839,43878,5518
11091,72994,33938,83237
12606,83308,99935,77530
13277,45345,73430,48527
13504,96790,20450,77881
13740,49327,76416,50317
14090,40434,39482,90949
14154,9094,23824,95411
14740,39600,88157,65700
15417,27102,45436,78170
15462,93768,76750,64735
16500,96594,25104,56855
16934,6028,19457,54376
16948,42998,26032,60938
17614,13644,71163,64952
18272,20565,80503,242
18951,5215,53691,70549
19363,99353,39693,48026
20090,43206,27786,29044
20444,83928,57796,88249
20732,99499,14772,41848
21642,83759,29588,32748
23167,4912,94456,91483
23588,33569,15435,18723
23663,51644,30171,91606
23671,71812,65143,89156
24144,24444,59659,80893
25548,62555,29744,15296
25620,98482,33674,39902
26527,94943,82711,66797
26670,27420,60211,2432
27256,12492,64747,88055
27473,76425,53487,19723
27910,5971,7744,14591
28384,58571,68498,90190
28531,53040,44175,45912
28842,93804,61909,82354
30322,39234,38210,35822
33028,86598,1224,98534
33561,64229,2660,63620
33814,10716,42974,14078
33858,76042,40708,16586
34096,64863,5964,21184
34177,77487,16876,16560
34343,23548,61093,73885
34454,6701,91826,1582
35878,77058,68160,3359
36313,21291,59984,40933
36384,3379,19844,92685
37415,64571,80556,52706
38273,36560,78070,20267
39442,24769,38464,50486
39651,26959,43456,34196
39856,78661,83233,99294
40584,56128,43702,14690
41484,50464,80162,28381
41618,79620,82505,18922
41675,19083,19863,81815
42334,17891,89106,96036
42580,45160,12364,88093
42635,65044,18183,71161
43088,66415,88926,61985
43482,61635,80149,90347
43768,46729,11008,32981
43982,63827,91969,22823
44866,1356,1519,86970
44875,72648,69799,60703
45541,87376,53679,24363
46146,112,46909,1311
46171,86045,96145,70300
46305,29351,32654,12235
46422,97869,42103,10130
46940,4431,81723,72541
47266,98010,62193,16148
48904,24949,25641,51937
49280,74283,88399,93334
50344,89649,79751,14676
50611,85857,35146,87307
50615,74538,64362,265
50679,54526,14644,90036
51191,35058,49154,22336
51815,17250,24025,63201
52158,97445,2470,27477
52424,3463,76746,30179
52668,64945,85878,52207
55352,66995,94971,64635
55524,3775,77120,20592
55877,33221,89319,23202
56529,18097,74136,87485
56882,53103,8904,97366
57202,81345,45163,31507
57451,98494,33255,62963
57739,49255,44731,77565
57983,51624,56916,12548
58421,49050,61013,64598
58628,6785,4580,26304
59205,71305,12060,45544
59291,92910,23564,72393
59443,68728,41452,96102
60600,89085,27158,52084
61367,48706,36411,80868
61387,90232,36297,98885
61895,76728,62812,50223
62649,84067,39383,3169
62852,22020,11088,75457
63404,71797,42506,56851
63796,89416,45492,20194
64277,76850,46919,16189
64377,41471,22077,94835
64630,11676,68850,71944
64977,14354,82593,34247
66107,13746,48474,40274
66412,35821,49051,909
66428,21725,17543,17016
66775,88425,19173,30471
67538,44036,83070,81299
67718,66343,3465,11866
67724,36786,87993,74656
68651,89521,85523,55917
68729,53096,48435,86487
69319,33199,54372,67195
69636,76483,31023,59860
69848,87661,46690,64549
69893,77248,19872,72143
71670,77442,97835,15006
72804,96403,24644,23473
73228,22653,75139,45142
73427,2448,42093,41788
73879,3497,81333,11463
74336,36698,48604,65192
74831,11331,29835,86188
74831,83308,48725,56395
74984,87091,5954,53817
75090,66026,7962,99509
75787,47947,88005,93855
76328,66164,83989,57117
77375,93079,69596,6844
77607,35401,34338,76166
79149,38477,30140,82832
79770,36939,32728,16762
79886,11311,8021,88172
80622,32995,71056,75073
80670,31842,47749,97007
81489,56635,30443,15794
81798,31758,33607,15941
82095,2210,60693,71917
82314,94919,26438,85940
82535,56305,48246,70526
82919,25359,78298,71600
82986,11048,96586,2614
83561,20331,24032,49662
83589,92214,30686,87863
85211,32435,99427,39163
85872,22287,3240,86142
86173,18448,82274,82434
86208,67351,7726,98332
86230,48443,92749,55511
86324,85314,13981,21601
86767,7570,29473,66573
88497,87221,94303,79054
88735,39568,55561,94042
89413,53977,38991,82781
89886,68490,95751,9025
90153,11855,80728,5517
91311,98242,66720,34518
91415,44584,31173,28973
91619,85233,70506,82233
92171,31260,90867,59058
93832,96421,36379,39960
94400,10660,36081,32206
94549,66865,99770,26267
94709,21653,68684,33846
95006,70349,82427,48766
95784,48289,36661,33763
96038,82481,39317,16031
96410,90083,79315,40704
97598,58543,1557,28049
98259,11790,2611,98213
98600,47320,3599,58413
99599,32039,61890,4898
99897,42740,62665,77042
